,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tls_header_encrypted
223,1740741125.766349133,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,0,0,1,64240,,,,,
224,1740741125.766376753,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,1,1,64240,,,,,
225,1740741125.767557096,1974,192.168.80.128,216.235.80.67,4,6,64,TLSv1,33740,443,,1918,1,1,64240,,,,,True
226,1740741125.767849230,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,0,1,1461,64240,,,,,
227,1740741125.767849423,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,0,1,1919,64240,,,,,
228,1740741125.770459066,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,0,0,1,64240,,,,,
229,1740741125.770484918,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,1,1,64240,,,,,
230,1740741125.770944322,1974,192.168.80.128,216.235.80.67,4,6,64,TLSv1,33734,443,,1918,1,1,64240,,,,,True
231,1740741125.771297903,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,0,1,1461,64240,,,,,
232,1740741125.771297959,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,0,1,1919,64240,,,,,
233,1740741126.100156298,4152,216.235.80.67,192.168.80.128,4,6,128,TLSv1.2,443,33740,,4096,1,1919,64240,,,,,True
234,1740741126.100185796,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,1919,4097,65535,,,,,
235,1740741126.112250392,4152,216.235.80.67,192.168.80.128,4,6,128,TLSv1.2,443,33734,,4096,1,1919,64240,,,,,True
236,1740741126.112293476,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,1919,4097,65535,,,,,
237,1740741126.263346751,1097,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,1041,4097,1919,64240,,,,,True
238,1740741126.263394255,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,1919,5138,65535,,,,,
239,1740741126.264557932,136,192.168.80.128,216.235.80.67,4,6,64,TLSv1.3,33740,443,,80,1919,5138,65535,,,,,True
240,1740741126.264796223,1002,192.168.80.128,216.235.80.67,4,6,64,TLSv1.3,33740,443,,946,1999,5138,65535,,,,,True
241,1740741126.264927328,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,0,5138,1999,64240,,,,,
242,1740741126.264927494,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,0,5138,2945,64240,,,,,
243,1740741126.281085149,1097,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,1041,4097,1919,64240,,,,,True
244,1740741126.281125415,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,1919,5138,65535,,,,,
245,1740741126.282289228,136,192.168.80.128,216.235.80.67,4,6,64,TLSv1.3,33734,443,,80,1919,5138,65535,,,,,True
246,1740741126.282545782,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,0,5138,1999,64240,,,,,
247,1740741126.429433786,295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,239,5138,2945,64240,,,,,True
248,1740741126.453101004,295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,239,5138,1999,64240,,,,,True
249,1740741126.470356544,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,5377,65535,,,,,
250,1740741126.496534026,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,1999,5377,65535,,,,,
251,1740741126.512791662,1296,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1260,,,,,,,,,
252,1740741126.512891246,725,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,689,,,,,,,,,
253,1740741126.517740182,74,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,38,,,,,,,,,
254,1740741126.517934096,75,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,39,,,,,,,,,
255,1740741126.591085709,295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,239,5377,2945,64240,,,,,True
256,1740741126.591115757,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,5616,65535,,,,,
257,1740741126.601820910,384,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,348,,,,,,,,,
258,1740741126.602112721,80,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,44,,,,,,,,,
259,1740741126.612168993,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,5616,2945,64240,,,,,True
260,1740741126.612194545,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,12916,65535,,,,,
261,1740741126.613386563,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,5840,12916,2945,64240,,,,,
262,1740741126.613407165,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,18756,65535,,,,,
263,1740741126.631351031,71,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,35,,,,,,,,,
264,1740741126.664556212,295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,239,5377,1999,64240,,,,,True
265,1740741126.664577434,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,1999,5616,65535,,,,,
266,1740741126.773683122,5896,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,5840,18756,2945,64240,,,,,True
267,1740741126.773738649,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,24596,65535,,,,,
268,1740741126.773998102,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,24596,2945,64240,,,,,
269,1740741126.774006170,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,31896,65535,,,,,
270,1740741126.774394300,4436,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,4380,31896,2945,64240,,,,,
271,1740741126.774401720,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,36276,65535,,,,,
272,1740741126.774963921,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,36276,2945,64240,,,,,True
273,1740741126.774971980,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,43576,65535,,,,,
274,1740741126.775783138,4436,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,4380,43576,2945,64240,,,,,
275,1740741126.775801019,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,47956,65535,,,,,
276,1740741126.936682049,16116,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,16060,47956,2945,64240,,,,,True
277,1740741126.936728872,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,64016,65535,,,,,
278,1740741126.937164810,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,64016,2945,64240,,,,,
279,1740741126.937184287,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,71316,65535,,,,,
280,1740741126.937806569,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,71316,2945,64240,,,,,True
281,1740741126.937821656,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,78616,65535,,,,,
282,1740741126.938448118,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,5840,78616,2945,64240,,,,,
283,1740741126.938448256,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,84456,2945,64240,,,,,True
284,1740741126.938479936,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,84456,65535,,,,,
285,1740741126.938511993,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,91756,65535,,,,,
286,1740741126.939356743,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,1460,91756,2945,64240,,,,,
287,1740741126.939379767,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,93216,65535,,,,,
288,1740741126.939463575,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,5840,93216,2945,64240,,,,,
289,1740741126.939466973,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,99056,65535,,,,,
290,1740741126.939873467,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,99056,2945,64240,,,,,True
291,1740741126.939881743,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,106356,65535,,,,,
292,1740741126.949486166,524,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,488,,,,,,,,,
293,1740741126.979952012,75,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,39,,,,,,,,,
294,1740741126.980110531,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
295,1740741127.009837176,112,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,76,,,,,,,,,
296,1740741127.011241850,80,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,44,,,,,,,,,
297,1740741127.013654529,614,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,578,,,,,,,,,
298,1740741127.019149794,74,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,38,,,,,,,,,
299,1740741127.019313657,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
300,1740741127.082251606,154,192.168.80.128,82.102.152.33,4,6,64,TLSv1.2,53510,443,,98,1,1,65535,,,,,True
301,1740741127.082542056,62,82.102.152.33,192.168.80.128,4,6,128,TCP,443,53510,,0,1,99,64240,,,,,
302,1740741127.086737160,1296,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,1260,,,,,,,,,
303,1740741127.086936779,360,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,324,,,,,,,,,
304,1740741127.088234001,586,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,550,,,,,,,,,
305,1740741127.088912447,80,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,44,,,,,,,,,
306,1740741127.090708698,511,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,475,,,,,,,,,
307,1740741127.091419716,530,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,494,,,,,,,,,
308,1740741127.091673373,74,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,38,,,,,,,,,
309,1740741127.092213483,539,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,503,,,,,,,,,
310,1740741127.095922758,74,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,38,,,,,,,,,
311,1740741127.095994840,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
312,1740741127.097292084,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,1460,106356,2945,64240,,,,,
313,1740741127.097315923,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,107816,65535,,,,,
314,1740741127.097366092,2976,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,2920,107816,2945,64240,,,,,
315,1740741127.097369171,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,110736,65535,,,,,
316,1740741127.097685897,75,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,39,,,,,,,,,
317,1740741127.097685951,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,5840,110736,2945,64240,,,,,
318,1740741127.097705281,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,116576,65535,,,,,
319,1740741127.098531406,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,116576,2945,64240,,,,,True
320,1740741127.098552353,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,123876,65535,,,,,
321,1740741127.098911068,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,123876,2945,64240,,,,,
322,1740741127.098930927,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,131176,65535,,,,,
323,1740741127.099625343,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,131176,2945,64240,,,,,True
324,1740741127.099646654,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,138476,65535,,,,,
325,1740741127.100219623,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,138476,2945,64240,,,,,
326,1740741127.100241063,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,145776,65535,,,,,
327,1740741127.100839924,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,145776,2945,64240,,,,,
328,1740741127.100849420,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,153076,65535,,,,,
329,1740741127.101226335,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,153076,2945,64240,,,,,True
330,1740741127.101238177,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,160376,65535,,,,,
331,1740741127.101799580,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,160376,2945,64240,,,,,
332,1740741127.101820608,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,167676,65535,,,,,
333,1740741127.102308455,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,167676,2945,64240,,,,,True
334,1740741127.102329868,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,174976,65535,,,,,
335,1740741127.102937460,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,5840,174976,2945,64240,,,,,
336,1740741127.102957209,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,180816,65535,,,,,
337,1740741127.103567796,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,180816,2945,64240,,,,,True
338,1740741127.103586919,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,188116,65535,,,,,
339,1740741127.104223579,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,188116,2945,64240,,,,,True
340,1740741127.104244738,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,195416,65535,,,,,
341,1740741127.104698960,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,195416,2945,64240,,,,,
342,1740741127.104717017,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,202716,65535,,,,,
343,1740741127.105355891,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,5840,202716,2945,64240,,,,,
344,1740741127.105364897,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,208556,65535,,,,,
345,1740741127.105873982,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,208556,2945,64240,,,,,True
346,1740741127.105896538,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,215856,65535,,,,,
347,1740741127.106343321,4436,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,4380,215856,2945,64240,,,,,
348,1740741127.106351096,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,220236,65535,,,,,
349,1740741127.106985934,4279,82.102.152.33,192.168.80.128,4,6,128,TLSv1.2,443,53510,,4223,1,99,64240,,,,,True
350,1740741127.107600966,56,192.168.80.128,82.102.152.33,4,6,64,TCP,53510,443,,0,99,4224,65535,,,,,
351,1740741127.107676108,2976,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,2920,220236,2945,64240,,,,,
352,1740741127.107695133,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2945,223156,65535,,,,,
353,1740741127.116449555,80,192.168.80.128,216.235.80.67,4,6,64,TLSv1.3,33740,443,,24,2945,223156,65535,,,,,True
354,1740741127.116527565,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2969,223156,65535,,,,,
355,1740741127.116803273,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,0,223156,2969,64240,,,,,
356,1740741127.116845199,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,0,223156,2970,64239,,,,,
357,1740741127.120330450,76,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,40,,,,,,,,,
358,1740741127.124833479,70,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,34,,,,,,,,,
359,1740741127.126098385,77,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,41,,,,,,,,,
360,1740741127.148037625,83,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,47,,,,,,,,,
361,1740741127.151036570,83,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,47,,,,,,,,,
362,1740741127.151036866,83,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,47,,,,,,,,,
363,1740741127.153109343,83,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,47,,,,,,,,,
364,1740741127.153232201,83,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,47,,,,,,,,,
365,1740741127.154454334,85,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,49,,,,,,,,,
366,1740741127.156275678,1296,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,1260,,,,,,,,,
367,1740741127.156334118,450,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,414,,,,,,,,,
368,1740741127.157517457,620,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,584,,,,,,,,,
369,1740741127.159488978,70,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,34,,,,,,,,,
370,1740741127.161739559,74,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,38,,,,,,,,,
371,1740741127.162002803,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
372,1740741127.163310053,601,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,565,,,,,,,,,
373,1740741127.165929168,629,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,593,,,,,,,,,
374,1740741127.168941691,75,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,39,,,,,,,,,
375,1740741127.169051605,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
376,1740741127.197290171,75,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,39,,,,,,,,,
377,1740741127.197485895,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
378,1740741127.197958423,982,192.168.80.128,216.235.80.67,4,6,64,TLSv1.3,33734,443,,926,1999,5616,65535,,,,,True
379,1740741127.198212108,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,0,5616,2925,64240,,,,,
380,1740741127.200727871,76,192.168.80.128,216.235.80.67,4,6,64,TCP,33754,443,,0,0,0,64240,,,,,
381,1740741127.216557515,283,192.168.80.128,35.186.224.24,4,17,64,QUIC,36911,443,247,,,,,239,,,True,
382,1740741127.491832730,520,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,484,,,,,,,,,
383,1740741127.491833258,407,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,371,,,,,,,,,
384,1740741127.491833276,75,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,39,,,,,31,,,True,
385,1740741127.491833293,5896,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,5840,223156,2970,64239,,,,,True
386,1740741127.491833310,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,228996,2970,64239,,,,,
387,1740741127.491869767,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
388,1740741127.491900349,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
389,1740741127.491925673,675,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,639,,,,,,,,,
390,1740741127.491925733,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,5840,236296,2970,64239,,,,,
391,1740741127.491925756,1109,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,1073,,,,,,,,,
392,1740741127.491925773,5896,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,5840,242136,2970,64239,,,,,True
393,1740741127.491928549,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
394,1740741127.491936671,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
395,1740741127.491948643,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,247976,2970,64239,,,,,
396,1740741127.491948665,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,255276,2970,64239,,,,,True
397,1740741127.491951369,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
398,1740741127.491958712,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
399,1740741127.491979824,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,262576,2970,64239,,,,,
400,1740741127.491979847,7356,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33740,,7300,269876,2970,64239,,,,,True
401,1740741127.491982355,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
402,1740741127.491989628,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
403,1740741127.492027336,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,7300,277176,2970,64239,,,,,
404,1740741127.492027361,2975,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,2919,284476,2970,64239,,,,,
405,1740741127.492027383,676,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,640,,,,,,,,,
406,1740741127.492029864,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
407,1740741127.492037851,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
408,1740741127.492060351,662,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,626,,,,,,,,,
409,1740741127.492060375,112,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,76,,,,,68,,,True,
410,1740741127.492060398,276,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,240,,,,,,,,,
411,1740741127.492060423,69,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,33,,,,,25,,,True,
412,1740741127.492060442,212,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,176,,,,,,,,,
413,1740741127.492060460,69,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,33,,,,,25,,,True,
414,1740741127.492095518,64295,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,64239,223156,2970,64239,,,,,
415,1740741127.492106847,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
416,1740741127.492119459,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33754,,0,0,1,64240,,,,,
417,1740741127.492119482,437,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,381,5616,2925,64240,,,,,True
418,1740741127.492119511,7356,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,7300,5997,2925,64240,,,,,
419,1740741127.492119533,4436,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,4380,13297,2925,64240,,,,,
420,1740741127.492134995,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33754,443,,0,1,1,64240,,,,,
421,1740741127.492148701,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5997,65535,,,,,
422,1740741127.492157305,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,13297,65535,,,,,
423,1740741127.492165105,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,17677,65535,,,,,
424,1740741127.492195951,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1460,17677,2925,64240,,,,,
425,1740741127.492195975,112,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,76,,,,,68,,,True,
426,1740741127.492195997,675,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,639,,,,,,,,,
427,1740741127.492197838,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,19137,65535,,,,,
428,1740741127.492226053,64295,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33740,,64239,223156,2970,64239,,,,,
429,1740741127.492233500,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33740,443,,0,2970,0,0,,,,,
430,1740741127.492248336,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33754,,0,0,1,64240,,,,,
431,1740741127.492249719,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33754,443,,0,1,1,64240,,,,,
432,1740741127.492489023,2976,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,2920,5616,2925,64240,,,,,
433,1740741127.492495243,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,19137,65535,,,,,
434,1740741127.492560700,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1460,8536,2925,64240,,,,,
435,1740741127.492561782,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,19137,65535,,,,,
436,1740741127.492776904,9197,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,9141,9996,2925,64240,,,,,
437,1740741127.492781820,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,19137,65535,,,,,
