,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted
22857,1740823056.351159502,1516,23.48.109.60,192.168.80.128,4,6,128,TLSv1.2,443,51116,,,,,,1460,1,1795,64240,True
22858,1740823056.351162579,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,1795,1461,65535,
22859,1740823056.351291295,20943,104.18.28.18,192.168.80.128,4,6,128,TLSv1.3,443,56586,,,,,,20887,134494,2891,64240,True
22860,1740823056.351295101,56,192.168.80.128,104.18.28.18,4,6,64,TCP,56586,443,,,,,,0,2891,155381,65535,
22861,1740823056.351328002,2608,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,2552,1461,1795,64240,True
22862,1740823056.351328028,1733,13.226.2.120,192.168.80.128,4,6,128,TLSv1.3,443,39182,,,,,,1677,4321,1792,64240,True
22863,1740823056.351328050,4376,13.226.2.60,192.168.80.128,4,6,128,TLSv1.2,443,42022,,,,,,4320,1,1759,64240,True
22864,1740823056.351333313,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,1795,4013,65535,
22865,1740823056.351345300,56,192.168.80.128,13.226.2.120,4,6,64,TCP,39182,443,,,,,,0,1792,5998,65535,
22866,1740823056.351354860,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,1759,4321,65535,
22867,1740823056.351400465,2976,104.16.89.50,192.168.80.128,4,6,128,TLSv1.2,443,57066,,,,,,2920,1,1787,64240,True
22868,1740823056.351402634,56,192.168.80.128,104.16.89.50,4,6,64,TCP,57066,443,,,,,,0,1787,2921,65535,
22869,1740823056.352172461,3832,65.9.113.21,192.168.80.128,4,6,128,TLSv1.2,443,53728,,,,,,3776,1,1731,64240,True
22870,1740823056.352172540,642,13.226.2.60,192.168.80.128,4,6,128,TLSv1.3,443,42022,,,,,,586,4321,1759,64240,True
22871,1740823056.352180599,56,192.168.80.128,65.9.113.21,4,6,64,TCP,53728,443,,,,,,0,1731,3777,65535,
22872,1740823056.352199389,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,1759,4907,65535,
22873,1740823056.353351977,1516,104.16.89.50,192.168.80.128,4,6,128,TCP,443,57066,,,,,,1460,2921,1787,64240,
22874,1740823056.353360022,56,192.168.80.128,104.16.89.50,4,6,64,TCP,57066,443,,,,,,0,1787,4381,65535,
22875,1740823056.353657263,89,192.168.80.128,104.22.5.5,4,17,64,QUIC,53385,443,53,45,,,True,,,,,
22876,1740823056.354762537,708,104.18.28.18,192.168.80.128,4,6,128,TLSv1.3,443,56586,,,,,,652,155381,2891,64240,True
22877,1740823056.354762637,1132,104.16.89.50,192.168.80.128,4,6,128,TLSv1.2,443,57066,,,,,,1076,4381,1787,64240,True
22878,1740823056.354774388,56,192.168.80.128,104.16.89.50,4,6,64,TCP,57066,443,,,,,,0,1787,5457,65535,
22879,1740823056.365387741,88,192.168.80.128,104.18.28.18,4,17,64,QUIC,42695,443,52,44,,,True,,,,,
22880,1740823056.366163832,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,1258,1250,,,True,,,,,
22881,1740823056.366163987,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,1258,1250,,,True,,,,,
22882,1740823056.366164024,1294,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,1258,1250,,,True,,,,,
22883,1740823056.366164058,907,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,871,796,,,True,,,,,
22884,1740823056.366164092,87,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,51,43,,,True,,,,,
22885,1740823056.366715656,120,192.168.80.128,13.226.2.120,4,6,64,TLSv1.3,39182,443,,,,,,64,1792,5998,65535,True
22886,1740823056.366929499,62,13.226.2.120,192.168.80.128,4,6,128,TCP,443,39182,,,,,,0,5998,1856,64240,
22887,1740823056.366974462,83,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,47,39,,,True,,,,,
22888,1740823056.367391527,210,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,174,88,,,True,,,,,
22889,1740823056.371820895,1044,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,1008,1000,,,True,,,,,
22890,1740823056.371821169,181,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,145,137,,,True,,,,,
22891,1740823056.372106633,5807,142.250.75.170,192.168.80.128,4,6,128,TLSv1.2,443,46874,,,,,,5751,1,1794,64240,True
22892,1740823056.372203762,56,192.168.80.128,142.250.75.170,4,6,64,TCP,46874,443,,,,,,0,1794,5752,65535,
22893,1740823056.372314190,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22894,1740823056.372314217,646,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,610,602,,,True,,,,,
22895,1740823056.372691590,297,13.226.2.120,192.168.80.128,4,6,128,TLSv1.3,443,39182,,,,,,241,5998,1856,64240,True
22896,1740823056.379917682,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22897,1740823056.379917797,184,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,148,140,,,True,,,,,
22898,1740823056.380137779,77,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,41,33,,,True,,,,,
22899,1740823056.380240071,77,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,41,33,,,True,,,,,
22900,1740823056.381467314,120,192.168.80.128,13.226.2.60,4,6,64,TLSv1.3,42022,443,,,,,,64,1759,4907,65535,True
22901,1740823056.381610509,62,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,0,4907,1823,64240,
22902,1740823056.383838569,120,192.168.80.128,65.9.113.21,4,6,64,TLSv1.3,53728,443,,,,,,64,1731,3777,65535,True
22903,1740823056.384035209,62,65.9.113.21,192.168.80.128,4,6,128,TCP,443,53728,,,,,,0,3777,1795,64240,
22904,1740823056.386520950,297,13.226.2.60,192.168.80.128,4,6,128,TLSv1.3,443,42022,,,,,,241,4907,1823,64240,True
22905,1740823056.389409467,916,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,880,872,,,True,,,,,
22906,1740823056.389662940,136,192.168.80.128,23.48.109.60,4,6,64,TLSv1.3,51116,443,,,,,,80,1795,4013,65535,True
22907,1740823056.389951653,62,23.48.109.60,192.168.80.128,4,6,128,TCP,443,51116,,,,,,0,4013,1875,64240,
22908,1740823056.389951701,297,65.9.113.21,192.168.80.128,4,6,128,TLSv1.3,443,53728,,,,,,241,3777,1795,64240,True
22909,1740823056.390074397,149,192.168.80.128,104.16.89.50,4,6,64,TLSv1.2,57066,443,,,,,,93,1787,5457,65535,True
22910,1740823056.390167092,62,104.16.89.50,192.168.80.128,4,6,128,TCP,443,57066,,,,,,0,5457,1880,64240,
22911,1740823056.390380954,130,192.168.80.128,142.250.75.170,4,6,64,TLSv1.3,46874,443,,,,,,74,1794,5752,65535,True
22912,1740823056.390485671,62,142.250.75.170,192.168.80.128,4,6,128,TCP,443,46874,,,,,,0,5752,1868,64240,
22913,1740823056.393102641,71,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,35,27,,,True,,,,,
22914,1740823056.394034838,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22915,1740823056.394035900,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22916,1740823056.394035919,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22917,1740823056.394035936,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22918,1740823056.394035953,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22919,1740823056.395298490,56,192.168.80.128,104.18.28.18,4,6,64,TCP,56586,443,,,,,,0,2891,156033,65535,
22920,1740823056.395493755,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22921,1740823056.395493816,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22922,1740823056.395493833,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22923,1740823056.395493850,1244,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,1208,1200,,,True,,,,,
22924,1740823056.395493868,676,104.18.28.18,192.168.80.128,4,17,128,QUIC,443,40831,640,632,,,True,,,,,
22925,1740823056.395493885,630,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,574,4013,1875,64240,True
22926,1740823056.395493903,383,104.16.89.50,192.168.80.128,4,6,128,TLSv1.2,443,57066,,,,,,327,5457,1880,64240,True
22927,1740823056.395493920,1024,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,968,5752,1868,64240,True
22928,1740823056.396770644,88,192.168.80.128,104.18.28.18,4,17,64,QUIC,40831,443,52,44,,,True,,,,,
22929,1740823056.397950264,148,192.168.80.128,13.226.2.120,4,6,64,TLSv1.3,39182,443,,,,,,92,1856,6239,65535,True
22930,1740823056.398135994,62,13.226.2.120,192.168.80.128,4,6,128,TCP,443,39182,,,,,,0,6239,1948,64240,
22931,1740823056.402023298,148,192.168.80.128,13.226.2.60,4,6,64,TLSv1.3,42022,443,,,,,,92,1823,5148,65535,True
22932,1740823056.402340529,62,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,0,5148,1915,64240,
22933,1740823056.402522904,87,192.168.80.128,13.226.2.120,4,6,64,TLSv1.3,39182,443,,,,,,31,1948,6239,65535,True
22934,1740823056.402610182,484,192.168.80.128,13.226.2.120,4,6,64,TLSv1.3,39182,443,,,,,,428,1979,6239,65535,True
22935,1740823056.402656547,87,13.226.2.120,192.168.80.128,4,6,128,TLSv1.3,443,39182,,,,,,31,6239,1948,64240,True
22936,1740823056.402656586,62,13.226.2.120,192.168.80.128,4,6,128,TCP,443,39182,,,,,,0,6270,1979,64240,
22937,1740823056.402691056,62,13.226.2.120,192.168.80.128,4,6,128,TCP,443,39182,,,,,,0,6270,2407,64240,
22938,1740823056.403738546,148,192.168.80.128,65.9.113.21,4,6,64,TLSv1.3,53728,443,,,,,,92,1795,4018,65535,True
22939,1740823056.403912503,148,192.168.80.128,23.48.109.60,4,6,64,TLSv1.3,51116,443,,,,,,92,1875,4587,65535,True
22940,1740823056.403966438,62,65.9.113.21,192.168.80.128,4,6,128,TCP,443,53728,,,,,,0,4018,1887,64240,
22941,1740823056.404000818,62,23.48.109.60,192.168.80.128,4,6,128,TCP,443,51116,,,,,,0,4587,1967,64240,
22942,1740823056.404128693,89,192.168.80.128,104.18.28.18,4,17,64,QUIC,40831,443,53,45,,,True,,,,,
22943,1740823056.404228161,155,192.168.80.128,104.16.89.50,4,6,64,TLSv1.2,57066,443,,,,,,99,1880,5784,65535,True
22944,1740823056.404359512,62,104.16.89.50,192.168.80.128,4,6,128,TCP,443,57066,,,,,,0,5784,1979,64240,
22945,1740823056.404372112,148,192.168.80.128,142.250.75.170,4,6,64,TLSv1.3,46874,443,,,,,,92,1868,6720,65535,True
22946,1740823056.404450169,62,142.250.75.170,192.168.80.128,4,6,128,TCP,443,46874,,,,,,0,6720,1960,64240,
22947,1740823056.405478748,87,192.168.80.128,13.226.2.60,4,6,64,TLSv1.3,42022,443,,,,,,31,1915,5148,65535,True
22948,1740823056.405606338,502,192.168.80.128,13.226.2.60,4,6,64,TLSv1.3,42022,443,,,,,,446,1946,5148,65535,True
22949,1740823056.405676885,62,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,0,5148,1946,64240,
22950,1740823056.405874969,62,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,0,5148,2392,64240,
22951,1740823056.406163553,87,192.168.80.128,65.9.113.21,4,6,64,TLSv1.3,53728,443,,,,,,31,1887,4018,65535,True
22952,1740823056.406275930,465,192.168.80.128,65.9.113.21,4,6,64,TLSv1.3,53728,443,,,,,,409,1918,4018,65535,True
22953,1740823056.406381267,492,192.168.80.128,23.48.109.60,4,6,64,TLSv1.3,51116,443,,,,,,436,1967,4587,65535,True
22954,1740823056.406420074,62,65.9.113.21,192.168.80.128,4,6,128,TCP,443,53728,,,,,,0,4018,1918,64240,
22955,1740823056.406442718,94,192.168.80.128,104.16.89.50,4,6,64,TLSv1.2,57066,443,,,,,,38,1979,5784,65535,True
22956,1740823056.406479218,62,65.9.113.21,192.168.80.128,4,6,128,TCP,443,53728,,,,,,0,4018,2327,64240,
22957,1740823056.406479242,62,23.48.109.60,192.168.80.128,4,6,128,TCP,443,51116,,,,,,0,4587,2403,64240,
22958,1740823056.406514630,467,192.168.80.128,104.16.89.50,4,6,64,TLSv1.2,57066,443,,,,,,411,2017,5784,65535,True
22959,1740823056.406553579,62,104.16.89.50,192.168.80.128,4,6,128,TCP,443,57066,,,,,,0,5784,2017,64240,
22960,1740823056.406583383,62,104.16.89.50,192.168.80.128,4,6,128,TCP,443,57066,,,,,,0,5784,2428,64240,
22961,1740823056.406600347,87,192.168.80.128,142.250.75.170,4,6,64,TLSv1.3,46874,443,,,,,,31,1960,6720,65535,True
22962,1740823056.406653353,546,192.168.80.128,142.250.75.170,4,6,64,TLSv1.3,46874,443,,,,,,490,1991,6720,65535,True
22963,1740823056.406723823,62,142.250.75.170,192.168.80.128,4,6,128,TCP,443,46874,,,,,,0,6720,1991,64240,
22964,1740823056.406760818,62,142.250.75.170,192.168.80.128,4,6,128,TCP,443,46874,,,,,,0,6720,2481,64240,
22965,1740823056.407033167,87,13.226.2.60,192.168.80.128,4,6,128,TLSv1.3,443,42022,,,,,,31,5148,2392,64240,True
22966,1740823056.407415652,94,104.16.89.50,192.168.80.128,4,6,128,TLSv1.2,443,57066,,,,,,38,5784,2428,64240,True
22967,1740823056.408228193,87,65.9.113.21,192.168.80.128,4,6,128,TLSv1.3,443,53728,,,,,,31,4018,2327,64240,True
22968,1740823056.408800111,87,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,31,6720,2481,64240,True
22969,1740823056.413229287,2104,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,2048,6751,2481,64240,True
22970,1740823056.413248009,56,192.168.80.128,142.250.75.170,4,6,64,TCP,46874,443,,,,,,0,2481,8799,65535,
22971,1740823056.413472801,1496,65.9.113.21,192.168.80.128,4,6,128,TCP,443,53728,,,,,,1440,4049,2327,64240,
22972,1740823056.413483185,56,192.168.80.128,65.9.113.21,4,6,64,TCP,53728,443,,,,,,0,2327,5489,65535,
22973,1740823056.414165283,7256,65.9.113.21,192.168.80.128,4,6,128,TCP,443,53728,,,,,,7200,5489,2327,64240,
22974,1740823056.414188394,56,192.168.80.128,65.9.113.21,4,6,64,TCP,53728,443,,,,,,0,2327,12689,65535,
22975,1740823056.414703505,7116,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,7060,8799,2481,64240,True
22976,1740823056.414717671,56,192.168.80.128,142.250.75.170,4,6,64,TCP,46874,443,,,,,,0,2481,15859,65535,
22977,1740823056.414945160,1746,65.9.113.21,192.168.80.128,4,6,128,TLSv1.3,443,53728,,,,,,1690,12689,2327,64240,True
22978,1740823056.414953609,56,192.168.80.128,65.9.113.21,4,6,64,TCP,53728,443,,,,,,0,2327,14379,65535,
22979,1740823056.415348823,148,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,92,4587,2403,64240,True
22980,1740823056.415348948,5816,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,5760,5179,2392,64240,
22981,1740823056.415360667,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,2392,10939,65535,
22982,1740823056.416319323,7116,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,7060,15859,2481,64240,True
22983,1740823056.416327929,56,192.168.80.128,142.250.75.170,4,6,64,TCP,46874,443,,,,,,0,2481,22919,65535,
22984,1740823056.416382967,4376,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,4320,10939,2392,64240,
22985,1740823056.416891274,6382,13.226.2.60,192.168.80.128,4,6,128,TLSv1.3,443,42022,,,,,,6326,15259,2392,64240,True
22986,1740823056.417173963,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,2392,21585,65535,
22987,1740823056.417419444,2880,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,2824,22919,2481,64240,True
22988,1740823056.417688850,7256,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,7200,21585,2392,64240,
22989,1740823056.418504023,8696,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,8640,28785,2392,64240,
22990,1740823056.418684274,2880,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,2824,25743,2481,64240,True
22991,1740823056.418784834,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,2392,37425,65535,
22992,1740823056.418879706,56,192.168.80.128,142.250.75.170,4,6,64,TCP,46874,443,,,,,,0,2481,28567,65535,
22993,1740823056.418978787,87,192.168.80.128,23.48.109.60,4,6,64,TLSv1.3,51116,443,,,,,,31,2403,4679,65535,True
22994,1740823056.419082590,62,23.48.109.60,192.168.80.128,4,6,128,TCP,443,51116,,,,,,0,4679,2434,64240,
22995,1740823056.419544951,7256,13.226.2.60,192.168.80.128,4,6,128,TLSv1.3,443,42022,,,,,,7200,37425,2392,64240,True
22996,1740823056.419628251,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,2392,44625,65535,
22997,1740823056.419683573,4292,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,4236,28567,2481,64240,True
22998,1740823056.419687635,56,192.168.80.128,142.250.75.170,4,6,64,TCP,46874,443,,,,,,0,2481,32803,65535,
22999,1740823056.420266254,5977,142.250.75.170,192.168.80.128,4,6,128,TLSv1.3,443,46874,,,,,,5921,32803,2481,64240,True
23000,1740823056.420582883,56,192.168.80.128,142.250.75.170,4,6,64,TCP,46874,443,,,,,,0,2481,38724,65535,
23001,1740823056.420878204,7256,13.226.2.60,192.168.80.128,4,6,128,TCP,443,42022,,,,,,7200,44625,2392,64240,
23002,1740823056.421432184,7256,13.226.2.60,192.168.80.128,4,6,128,TLSv1.3,443,42022,,,,,,7200,51825,2392,64240,True
23003,1740823056.421472328,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,2392,59025,65535,
23004,1740823056.421679006,4580,104.16.89.50,192.168.80.128,4,6,128,TLSv1.2,443,57066,,,,,,4524,5822,2428,64240,True
23005,1740823056.421684150,56,192.168.80.128,104.16.89.50,4,6,64,TCP,57066,443,,,,,,0,2428,10346,65535,
23006,1740823056.422487648,62,95.217.122.4,192.168.80.128,4,6,128,TCP,443,55708,,,,,,0,0,1,64240,
23007,1740823056.422502498,56,192.168.80.128,95.217.122.4,4,6,64,TCP,55708,443,,,,,,0,1,1,64240,
23008,1740823056.422774387,95,192.168.80.128,142.250.75.170,4,6,64,TLSv1.3,46874,443,,,,,,39,2481,38724,65535,True
23009,1740823056.422897339,62,142.250.75.170,192.168.80.128,4,6,128,TCP,443,46874,,,,,,0,38724,2520,64240,
23010,1740823056.422937763,16520,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,16464,4679,2434,64240,True
23011,1740823056.422951923,963,13.226.2.60,192.168.80.128,4,6,128,TLSv1.3,443,42022,,,,,,907,59025,2392,64240,True
23012,1740823056.423143586,1847,192.168.80.128,95.217.122.4,4,6,64,TLSv1,55708,443,,,,,,1791,1,1,64240,True
23013,1740823056.423243872,62,95.217.122.4,192.168.80.128,4,6,128,TCP,443,55708,,,,,,0,1,1461,64240,
23014,1740823056.423243897,62,95.217.122.4,192.168.80.128,4,6,128,TCP,443,55708,,,,,,0,1,1792,64240,
23015,1740823056.423497213,4813,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,4757,21143,2434,64240,True
23016,1740823056.423636197,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,25900,65535,
23017,1740823056.424224690,76,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,40,32,,,True,,,,,
23018,1740823056.426510557,4436,23.48.109.60,192.168.80.128,4,6,128,TCP,443,51116,,,,,,4380,25900,2434,64240,
23019,1740823056.426599078,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,30280,65535,
23020,1740823056.427115723,8816,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,8760,30280,2434,64240,True
23021,1740823056.427821161,8816,23.48.109.60,192.168.80.128,4,6,128,TCP,443,51116,,,,,,8760,39040,2434,64240,
23022,1740823056.429006990,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,47800,65535,
23023,1740823056.430902106,35096,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,35040,47800,2434,64240,True
23024,1740823056.431044368,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,82840,65535,
23025,1740823056.431516379,8816,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,8760,82840,2434,64240,True
23026,1740823056.431525601,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,91600,65535,
23027,1740823056.432051359,8816,23.48.109.60,192.168.80.128,4,6,128,TCP,443,51116,,,,,,8760,91600,2434,64240,
23028,1740823056.432057448,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,100360,65535,
23029,1740823056.432745423,7356,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,7300,100360,2434,64240,True
23030,1740823056.432745483,62,23.48.109.60,192.168.80.128,4,6,128,TLSv1.3,443,51116,,,,,,3,107660,2434,64240,True
23031,1740823056.432753290,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,107660,65535,
23032,1740823056.442888306,56,192.168.80.128,13.226.2.120,4,6,64,TCP,39182,443,,,,,,0,2407,6270,65535,
23033,1740823056.452828525,1290,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,1254,1246,,,True,,,,,
23034,1740823056.452828944,244,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,208,200,,,True,,,,,
23035,1740823056.452828963,78,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,42,34,,,True,,,,,
23036,1740823056.452828981,170,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,134,126,,,True,,,,,
23037,1740823056.453045813,79,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,43,35,,,True,,,,,
23038,1740823056.453270716,75,192.168.80.128,142.250.75.68,4,17,64,QUIC,35338,443,39,31,,,True,,,,,
23039,1740823056.455444391,6660,13.226.2.120,192.168.80.128,4,6,128,TLSv1.3,443,39182,,,,,,6604,6270,2407,64240,True
23040,1740823056.455461195,56,192.168.80.128,13.226.2.120,4,6,64,TCP,39182,443,,,,,,0,2407,12874,65535,
23041,1740823056.463868360,56,192.168.80.128,13.226.2.60,4,6,64,TCP,42022,443,,,,,,0,2392,59932,65535,
23042,1740823056.468799071,76,192.168.80.128,142.250.75.74,4,6,64,TCP,54676,443,,,,,,0,0,0,64240,
23043,1740823056.472873832,56,192.168.80.128,23.48.109.60,4,6,64,TCP,51116,443,,,,,,0,2434,107663,65535,
23044,1740823056.474780617,62,142.250.75.74,192.168.80.128,4,6,128,TCP,443,54676,,,,,,0,0,1,64240,
23045,1740823056.474810604,56,192.168.80.128,142.250.75.74,4,6,64,TCP,54676,443,,,,,,0,1,1,64240,
23046,1740823056.475407197,1797,192.168.80.128,142.250.75.74,4,6,64,TLSv1,54676,443,,,,,,1741,1,1,64240,True
23047,1740823056.475603757,62,142.250.75.74,192.168.80.128,4,6,128,TCP,443,54676,,,,,,0,1,1461,64240,
23048,1740823056.475658187,62,142.250.75.74,192.168.80.128,4,6,128,TCP,443,54676,,,,,,0,1,1742,64240,
23049,1740823056.482238528,68,142.250.75.68,192.168.80.128,4,17,128,QUIC,443,35338,32,24,,,True,,,,,
23050,1740823056.493652604,76,192.168.80.128,34.120.195.249,4,6,64,TCP,52518,443,,,,,,0,0,0,64240,
23051,1740823056.499742700,62,34.120.195.249,192.168.80.128,4,6,128,TCP,443,52518,,,,,,0,0,1,64240,
23052,1740823056.499846559,56,192.168.80.128,34.120.195.249,4,6,64,TCP,52518,443,,,,,,0,1,1,64240,
23053,1740823056.501085249,1822,192.168.80.128,34.120.195.249,4,6,64,TLSv1,52518,443,,,,,,1766,1,1,64240,True
23054,1740823056.501333434,62,34.120.195.249,192.168.80.128,4,6,128,TCP,443,52518,,,,,,0,1,1461,64240,
23055,1740823056.501333518,62,34.120.195.249,192.168.80.128,4,6,128,TCP,443,52518,,,,,,0,1,1767,64240,
23056,1740823056.505370775,1294,192.168.80.128,65.9.112.127,4,17,64,QUIC,57180,443,1258,1250,1,PADDING Length: 95,False,,,,,
23057,1740823056.505445901,1294,192.168.80.128,65.9.112.127,4,17,64,QUIC,57180,443,1258,1250,2,CRYPTO,False,,,,,
23058,1740823056.507364379,225,192.168.80.128,65.9.112.127,4,6,64,TLSv1.3,53840,443,,,,,,169,2459,75229,65535,True
23059,1740823056.507513870,62,65.9.112.127,192.168.80.128,4,6,128,TCP,443,53840,,,,,,0,75229,2628,64240,
23060,1740823056.512135765,1244,65.9.112.127,192.168.80.128,4,17,128,QUIC,443,57180,1208,1200,0,ACK,False,,,,,
23061,1740823056.512136089,2936,65.9.112.127,192.168.80.128,4,6,128,TCP,443,53840,,,,,,2880,75229,2628,64240,
23062,1740823056.512162515,56,192.168.80.128,65.9.112.127,4,6,64,TCP,53840,443,,,,,,0,2628,78109,65535,
23063,1740823056.513214956,392,65.9.112.127,192.168.80.128,4,6,128,TLSv1.3,443,53840,,,,,,336,78109,2628,64240,True
23064,1740823056.514915361,3593,34.120.195.249,192.168.80.128,4,6,128,TLSv1.2,443,52518,,,,,,3537,1,1767,64240,True
23065,1740823056.514963691,56,192.168.80.128,34.120.195.249,4,6,64,TCP,52518,443,,,,,,0,1767,3538,65535,
23066,1740823056.516192164,1244,65.9.112.127,192.168.80.128,4,17,128,QUIC,443,57180,1208,147,1,ACK,False,,,,,
23067,1740823056.516192329,1244,65.9.112.127,192.168.80.128,4,17,128,QUIC,443,57180,1208,1200,,,True,,,,,
23068,1740823056.516192358,1244,65.9.112.127,192.168.80.128,4,17,128,QUIC,443,57180,1208,1200,,,True,,,,,
23069,1740823056.516192376,1017,65.9.112.127,192.168.80.128,4,17,128,QUIC,443,57180,981,973,,,True,,,,,
23070,1740823056.518504066,95,192.168.80.128,65.9.112.127,4,17,64,QUIC,57180,443,59,51,,,True,,,,,
23071,1740823056.520375388,96,192.168.80.128,65.9.112.127,4,17,64,QUIC,57180,443,60,52,,,True,,,,,
23072,1740823056.520567364,93,192.168.80.128,65.9.112.127,4,17,64,QUIC,57180,443,57,49,,,True,,,,,
23073,1740823056.527451488,109,65.9.112.127,192.168.80.128,4,17,128,QUIC,443,57180,73,65,,,True,,,,,
