,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted
215,1740823194.028657594,1512,146.75.121.140,192.168.80.128,4,6,128,TLSv1.2,443,52116,1456,1,1906,64240,True,,,,,
216,1740823194.028672631,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52132,443,0,1906,4250,65535,,,,,,
217,1740823194.028700124,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52116,443,0,1906,1457,65535,,,,,,
218,1740823194.029387039,1512,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52116,1456,1457,1906,64240,,,,,,
219,1740823194.029394452,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52116,443,0,1906,2913,65535,,,,,,
220,1740823194.030435882,1393,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52116,1337,2913,1906,64240,True,,,,,
221,1740823194.030442126,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52116,443,0,1906,4250,65535,,,,,,
222,1740823194.031531657,120,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52116,443,64,1906,4250,65535,True,,,,,
223,1740823194.031777083,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52116,0,4250,1970,64240,,,,,,
224,1740823194.031827763,165,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52116,443,109,1970,4250,65535,True,,,,,
225,1740823194.031914351,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52116,0,4250,2079,64240,,,,,,
226,1740823194.032111915,160,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,104,4389,4250,65535,True,,,,,
227,1740823194.032267250,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,4250,4493,64240,,,,,,
228,1740823194.033795551,80,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52116,443,24,2079,4250,65535,True,,,,,
229,1740823194.033958816,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52116,0,4250,2103,64240,,,,,,
230,1740823194.034037166,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52116,443,0,2103,4250,65535,,,,,,
231,1740823194.034185731,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52116,0,4250,2104,64239,,,,,,
232,1740823194.034290846,120,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52132,443,64,1906,4250,65535,True,,,,,
233,1740823194.034439086,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52132,0,4250,1970,64240,,,,,,
234,1740823194.034502309,165,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52132,443,109,1970,4250,65535,True,,,,,
235,1740823194.034634542,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52132,0,4250,2079,64240,,,,,,
236,1740823194.034691649,154,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,98,4493,4250,65535,True,,,,,
237,1740823194.034819685,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,4250,4591,64240,,,,,,
238,1740823194.034906800,80,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52132,443,24,2079,4250,65535,True,,,,,
239,1740823194.034951090,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52132,443,0,2103,4250,65535,,,,,,
240,1740823194.035003664,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52132,0,4250,2103,64240,,,,,,
241,1740823194.035126526,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52132,0,4250,2104,64239,,,,,,
242,1740823194.044373588,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52218,443,0,0,0,64240,,,,,,
243,1740823194.046594275,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52220,443,0,0,0,64240,,,,,,
244,1740823194.046853833,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52230,443,0,0,0,64240,,,,,,
245,1740823194.048651809,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52240,443,0,0,0,64240,,,,,,
246,1740823194.048777735,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52248,443,0,0,0,64240,,,,,,
247,1740823194.049901680,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52262,443,0,0,0,64240,,,,,,
248,1740823194.050043299,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52270,443,0,0,0,64240,,,,,,
249,1740823194.050141994,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52280,443,0,0,0,64240,,,,,,
250,1740823194.050213412,76,192.168.80.128,146.75.121.140,4,6,64,TCP,52292,443,0,0,0,64240,,,,,,
251,1740823194.054144776,121,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,65,4250,4591,64240,True,,,,,
252,1740823194.055082003,4424,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,4368,4315,4591,64240,True,,,,,
253,1740823194.055097302,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,4591,8683,65535,,,,,,
254,1740823194.055558157,87,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,31,4591,8683,65535,True,,,,,
255,1740823194.055793299,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,8683,4622,64240,,,,,,
256,1740823194.057135307,2968,146.75.121.140,192.168.80.128,4,6,128,TLSv1.2,443,52138,2912,1,1906,64240,True,,,,,
257,1740823194.057143943,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52138,443,0,1906,2913,65535,,,,,,
258,1740823194.063174764,4305,146.75.121.140,192.168.80.128,4,6,128,TLSv1.2,443,52106,4249,1,1906,64240,True,,,,,
259,1740823194.063174988,7954,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,7898,8683,4622,64240,True,,,,,
260,1740823194.063193981,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52106,443,0,1906,4250,65535,,,,,,
261,1740823194.063216067,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,4622,16581,65535,,,,,,
262,1740823194.063234442,1393,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52138,1337,2913,1906,64240,True,,,,,
263,1740823194.063234464,1512,146.75.121.140,192.168.80.128,4,6,128,TLSv1.2,443,52152,1456,1,1906,64240,True,,,,,
264,1740823194.063247723,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52138,443,0,1906,4250,65535,,,,,,
265,1740823194.063258113,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52152,443,0,1906,1457,65535,,,,,,
266,1740823194.064532733,1512,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52152,1456,1457,1906,64240,,,,,,
267,1740823194.064544699,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52152,443,0,1906,2913,65535,,,,,,
268,1740823194.066677614,13573,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,13517,16581,4622,64240,True,,,,,
269,1740823194.066700455,1393,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52152,1337,2913,1906,64240,True,,,,,
270,1740823194.066706862,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52152,443,0,1906,4250,65535,,,,,,
271,1740823194.067781976,1512,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,1456,30098,4622,64240,True,,,,,
272,1740823194.069073147,120,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52106,443,64,1906,4250,65535,True,,,,,
273,1740823194.069270914,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52106,0,4250,1970,64240,,,,,,
274,1740823194.070015140,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,4622,31554,65535,,,,,,
275,1740823194.070241235,120,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52152,443,64,1906,4250,65535,True,,,,,
276,1740823194.070456967,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52152,0,4250,1970,64240,,,,,,
277,1740823194.072654341,152,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,96,4622,31554,65535,True,,,,,
278,1740823194.072774639,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,31554,4718,64240,,,,,,
279,1740823194.072816742,120,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52138,443,64,1906,4250,65535,True,,,,,
280,1740823194.072951980,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52138,0,4250,1970,64240,,,,,,
281,1740823194.073620900,170,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,114,4718,31554,65535,True,,,,,
282,1740823194.073771369,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,31554,4832,64240,,,,,,
283,1740823194.074068823,1534,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,1478,75112,3651,64240,True,,,,,
284,1740823194.074068875,8792,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,8736,31554,4832,64240,True,,,,,
285,1740823194.074085276,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,76590,65535,,,,,,
286,1740823194.074112361,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,4832,40290,65535,,,,,,
287,1740823194.074216962,165,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,109,4832,40290,65535,True,,,,,
288,1740823194.074295303,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,40290,4941,64240,,,,,,
289,1740823194.074343987,165,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52106,443,109,1970,4250,65535,True,,,,,
290,1740823194.074438058,165,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52152,443,109,1970,4250,65535,True,,,,,
291,1740823194.074438517,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52106,0,4250,2079,64240,,,,,,
292,1740823194.074462653,165,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52138,443,109,1970,4250,65535,True,,,,,
293,1740823194.074508054,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52152,0,4250,2079,64240,,,,,,
294,1740823194.074556469,5263,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,5207,76590,3651,64240,True,,,,,
295,1740823194.074560271,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,81797,65535,,,,,,
296,1740823194.074616554,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52138,0,4250,2079,64240,,,,,,
297,1740823194.076257430,941,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,885,81797,3651,64240,True,,,,,
298,1740823194.076258559,2968,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,2912,40290,4941,64240,True,,,,,
299,1740823194.076369268,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,4941,43202,65535,,,,,,
300,1740823194.077234166,3776,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,3720,82682,3651,64240,True,,,,,
301,1740823194.077248968,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,86402,65535,,,,,,
302,1740823194.078058976,80,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52138,443,24,2079,4250,65535,True,,,,,
303,1740823194.078101359,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52138,443,0,2103,4250,65535,,,,,,
304,1740823194.078203088,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52138,0,4250,2103,64240,,,,,,
305,1740823194.078203140,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52138,0,4250,2104,64239,,,,,,
306,1740823194.078211063,80,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52152,443,24,2079,4250,65535,True,,,,,
307,1740823194.078226895,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52152,443,0,2103,4250,65535,,,,,,
308,1740823194.078278289,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52152,0,4250,2103,64240,,,,,,
309,1740823194.078278811,80,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52106,443,24,2079,4250,65535,True,,,,,
310,1740823194.078295866,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52106,443,0,2103,4250,65535,,,,,,
311,1740823194.078315030,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52152,0,4250,2104,64239,,,,,,
312,1740823194.078346409,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52106,0,4250,2103,64240,,,,,,
313,1740823194.078346433,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52106,0,4250,2104,64239,,,,,,
314,1740823194.084985999,210,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,154,4941,43202,65535,True,,,,,
315,1740823194.085250027,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,43202,5095,64240,,,,,,
316,1740823194.086686207,530,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,474,86402,3651,64240,True,,,,,
317,1740823194.095825866,80,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52116,24,4250,2104,64239,True,,,,,
318,1740823194.095825990,80,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52132,24,4250,2104,64239,True,,,,,
319,1740823194.095845823,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52116,443,0,2104,0,0,,,,,,
320,1740823194.095875554,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52132,443,0,2104,0,0,,,,,,
321,1740823194.106615200,822,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,766,86876,3651,64240,True,,,,,
322,1740823194.106615327,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52220,0,0,1,64240,,,,,,
323,1740823194.106656249,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52220,443,0,1,1,64240,,,,,,
324,1740823194.106720892,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,87642,65535,,,,,,
325,1740823194.107111334,1963,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52220,443,1907,1,1,64240,True,,,,,
326,1740823194.107472086,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52220,0,1,1461,64240,,,,,,
327,1740823194.107472174,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52240,0,0,1,64240,,,,,,
328,1740823194.107502303,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52240,443,0,1,1,64240,,,,,,
329,1740823194.107554505,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52220,0,1,1908,64240,,,,,,
330,1740823194.107800438,1965,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52240,443,1909,1,1,64240,True,,,,,
331,1740823194.108058563,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52240,0,1,1461,64240,,,,,,
332,1740823194.108198186,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52240,0,1,1910,64240,,,,,,
333,1740823194.110822899,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52218,0,0,1,64240,,,,,,
334,1740823194.110822981,6776,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,6720,87642,3651,64240,True,,,,,
335,1740823194.110823003,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,0,0,1,64240,,,,,,
336,1740823194.110839623,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52218,443,0,1,1,64240,,,,,,
337,1740823194.110876809,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,94362,65535,,,,,,
338,1740823194.110892125,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52230,443,0,1,1,64240,,,,,,
339,1740823194.111372742,1965,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52218,443,1909,1,1,64240,True,,,,,
340,1740823194.111553001,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52218,0,1,1461,64240,,,,,,
341,1740823194.111673509,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52218,0,1,1910,64240,,,,,,
342,1740823194.111831469,1965,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52230,443,1909,1,1,64240,True,,,,,
343,1740823194.111991725,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,0,1,1461,64240,,,,,,
344,1740823194.112145925,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52230,0,1,1910,64240,,,,,,
345,1740823194.116809225,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52248,0,0,1,64240,,,,,,
346,1740823194.116809353,2640,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,2584,94362,3651,64240,True,,,,,
347,1740823194.116848181,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52248,443,0,1,1,64240,,,,,,
348,1740823194.116930415,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,96946,65535,,,,,,
349,1740823194.116987688,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52292,0,0,1,64240,,,,,,
350,1740823194.116987729,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52280,0,0,1,64240,,,,,,
351,1740823194.116987748,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52262,0,0,1,64240,,,,,,
352,1740823194.116987767,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52270,0,0,1,64240,,,,,,
353,1740823194.116994885,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52292,443,0,1,1,64240,,,,,,
354,1740823194.117005786,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52280,443,0,1,1,64240,,,,,,
355,1740823194.117016955,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52262,443,0,1,1,64240,,,,,,
356,1740823194.117030977,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52270,443,0,1,1,64240,,,,,,
357,1740823194.117444052,1965,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52248,443,1909,1,1,64240,True,,,,,
358,1740823194.117665690,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52248,0,1,1461,64240,,,,,,
359,1740823194.117665774,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52248,0,1,1910,64240,,,,,,
360,1740823194.119647414,1956,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52280,443,1900,1,1,64240,True,,,,,
361,1740823194.119877683,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52280,0,1,1461,64240,,,,,,
362,1740823194.119979996,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52280,0,1,1901,64240,,,,,,
363,1740823194.120172773,1965,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52292,443,1909,1,1,64240,True,,,,,
364,1740823194.120346198,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52292,0,1,1461,64240,,,,,,
365,1740823194.120482661,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52292,0,1,1910,64240,,,,,,
366,1740823194.120937895,1965,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52270,443,1909,1,1,64240,True,,,,,
367,1740823194.121316880,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52270,0,1,1461,64240,,,,,,
368,1740823194.121316967,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52270,0,1,1910,64240,,,,,,
369,1740823194.121557301,1963,192.168.80.128,146.75.121.140,4,6,64,TLSv1,52262,443,1907,1,1,64240,True,,,,,
370,1740823194.121928221,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52262,0,1,1461,64240,,,,,,
371,1740823194.121928264,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52262,0,1,1908,64240,,,,,,
372,1740823194.123839988,219,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,163,5095,43202,65535,True,,,,,
373,1740823194.124115808,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,43202,5258,64240,,,,,,
374,1740823194.126140755,291,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,235,96946,3651,64240,True,,,,,
375,1740823194.126140922,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,5824,43202,5258,64240,True,,,,,
376,1740823194.127566301,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,5258,49026,65535,,,,,,
377,1740823194.128697556,2968,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,2912,49026,5258,64240,True,,,,,
378,1740823194.128708796,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,5258,51938,65535,,,,,,
379,1740823194.131726986,156,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,100,5258,51938,65535,True,,,,,
380,1740823194.131908265,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,51938,5358,64240,,,,,,
381,1740823194.132430393,158,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,102,5358,51938,65535,True,,,,,
382,1740823194.132528598,145,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,89,5460,51938,65535,True,,,,,
383,1740823194.132567856,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,51938,5460,64240,,,,,,
384,1740823194.132567880,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,51938,5549,64240,,,,,,
385,1740823194.132898054,8792,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,8736,51938,5549,64240,True,,,,,
386,1740823194.132956442,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,5549,60674,65535,,,,,,
387,1740823194.133738773,2968,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,2912,60674,5549,64240,,,,,,
388,1740823194.133762829,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,5549,63586,65535,,,,,,
389,1740823194.134760759,936,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,880,97181,3651,64240,True,,,,,
390,1740823194.134835919,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,98061,65535,,,,,,
391,1740823194.135276759,569,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,513,98061,3651,64240,True,,,,,
392,1740823194.135276810,2968,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,2912,63586,5549,64240,,,,,,
393,1740823194.135301794,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,5549,66498,65535,,,,,,
394,1740823194.136137025,279,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,223,98574,3651,64240,True,,,,,
395,1740823194.136201976,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,98797,65535,,,,,,
396,1740823194.136603984,1424,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,1368,98797,3651,64240,True,,,,,
397,1740823194.137366937,787,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,731,100165,3651,64240,True,,,,,
398,1740823194.137367051,2968,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,2912,66498,5549,64240,,,,,,
399,1740823194.137376554,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,100896,65535,,,,,,
400,1740823194.137395971,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,5549,69410,65535,,,,,,
401,1740823194.137807330,147,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,91,5549,69410,65535,True,,,,,
402,1740823194.137915538,155,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,99,5640,69410,65535,True,,,,,
403,1740823194.137961248,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,69410,5640,64240,,,,,,
404,1740823194.137961283,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,69410,5739,64240,,,,,,
405,1740823194.138895449,151,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,95,5739,69410,65535,True,,,,,
406,1740823194.139057421,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,69410,5834,64240,,,,,,
407,1740823194.139200418,150,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,94,5834,69410,65535,True,,,,,
408,1740823194.139255778,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,69410,5928,64240,,,,,,
409,1740823194.139378251,153,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,52104,443,97,5928,69410,65535,True,,,,,
410,1740823194.139432982,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,0,69410,6025,64240,,,,,,
411,1740823194.139678624,1912,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52076,1856,100896,3651,64240,True,,,,,
412,1740823194.139678649,5880,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,52104,5824,69410,6025,64240,True,,,,,
413,1740823194.139701598,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52076,443,0,3651,102752,65535,,,,,,
414,1740823194.139720147,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,6025,75234,65535,,,,,,
415,1740823194.140259210,2968,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,2912,75234,6025,64240,,,,,,
416,1740823194.140267228,56,192.168.80.128,146.75.121.140,4,6,64,TCP,52104,443,0,6025,78146,65535,,,,,,
417,1740823194.144072000,8792,146.75.121.140,192.168.80.128,4,6,128,TCP,443,52104,8736,78146,6025,64240,,,,,,
